Request id,Pickup point,Driver id,Request timestamp,Drop timestamp,Status
2759,Airport,36,13-07-2016 03:50:03,13-07-2016 04:33:15,Trip Completed
3010,Airport,36,13-07-2016 07:26:03,13-07-2016 08:40:52,Trip Completed
3403,City,36,13-07-2016 15:16:52,13-07-2016 15:45:52,Trip Completed
3856,Airport,36,13-07-2016 21:34:21,13-07-2016 22:26:18,Trip Completed
4472,City,36,14-07-2016 08:39:44,14-07-2016 09:55:40,Trip Completed
5199,City,36,14-07-2016 20:50:52,14-07-2016 21:57:39,Trip Completed
5612,City,36,15-07-2016 06:15:54,15-07-2016 07:17:47,Trip Completed
6614,Airport,36,15-07-2016 21:40:39,15-07-2016 22:56:08,Trip Completed
191,Airport,37,11/7/2016 5:55,11/7/2016 6:45,Trip Completed
333,City,37,11/7/2016 7:43,11/7/2016 8:53,Trip Completed
488,Airport,37,11/7/2016 9:35,11/7/2016 10:20,Trip Completed
1780,City,37,12/7/2016 8:58,12/7/2016 9:45,Trip Completed
2235,Airport,37,12/7/2016 18:12,12/7/2016 19:14,Trip Completed
2516,City,37,12/7/2016 21:05,12/7/2016 22:18,Trip Completed
4209,City,37,14-07-2016 05:37:01,14-07-2016 06:42:12,Trip Completed
4726,City,37,14-07-2016 13:52:52,14-07-2016 15:04:54,Trip Completed
5088,Airport,37,14-07-2016 19:52:54,14-07-2016 21:06:33,Trip Completed
5352,Airport,37,14-07-2016 23:01:45,14-07-2016 23:45:53,Trip Completed
6024,Airport,37,15-07-2016 12:43:09,15-07-2016 13:55:27,Trip Completed
6196,Airport,37,15-07-2016 17:19:56,15-07-2016 18:03:53,Trip Completed
6297,City,37,15-07-2016 18:21:09,15-07-2016 18:57:24,Trip Completed
125,City,38,11/7/2016 5:12,11/7/2016 6:17,Trip Completed
1611,City,38,12/7/2016 6:49,12/7/2016 7:44,Trip Completed
1814,City,38,12/7/2016 9:19,12/7/2016 9:59,Trip Completed
3088,City,38,13-07-2016 08:12:39,13-07-2016 09:01:02,Trip Completed
3384,Airport,38,13-07-2016 14:40:53,13-07-2016 15:34:26,Trip Completed
4218,Airport,38,14-07-2016 05:38:17,14-07-2016 06:24:48,Trip Completed
5757,City,38,15-07-2016 08:12:21,15-07-2016 09:17:55,Trip Completed
5958,Airport,38,15-07-2016 10:48:38,15-07-2016 11:49:20,Trip Completed
6314,City,38,15-07-2016 18:31:06,15-07-2016 19:30:28,Trip Completed
249,City,39,11/7/2016 6:31,11/7/2016 7:14,Trip Completed
728,City,39,11/7/2016 15:05,11/7/2016 16:09,Trip Completed
3042,City,39,13-07-2016 07:38:51,13-07-2016 08:32:47,Trip Completed
3620,City,39,13-07-2016 18:54:52,13-07-2016 20:08:38,Trip Completed
4276,City,39,14-07-2016 06:22:04,14-07-2016 07:23:02,Trip Completed
4735,City,39,14-07-2016 14:43:10,14-07-2016 15:51:37,Trip Completed
1353,Airport,40,11/7/2016 23:51,12/7/2016 0:34,Trip Completed
1568,City,40,12/7/2016 6:18,12/7/2016 6:52,Trip Completed
2465,City,40,12/7/2016 20:38,12/7/2016 21:37,Trip Completed
3688,City,40,13-07-2016 19:39:52,13-07-2016 20:40:51,Trip Completed
4727,City,40,14-07-2016 14:06:18,14-07-2016 15:02:55,Trip Completed
5348,City,40,14-07-2016 22:50:55,14-07-2016 23:45:17,Trip Completed
6537,Airport,40,15-07-2016 20:52:18,15-07-2016 22:03:09,Trip Completed
1941,Airport,41,12/7/2016 11:29,12/7/2016 12:09,Trip Completed
3766,Airport,41,13-07-2016 20:33:01,13-07-2016 21:24:23,Trip Completed
4243,Airport,41,14-07-2016 06:02:47,14-07-2016 06:37:57,Trip Completed
4717,Airport,41,14-07-2016 13:42:45,14-07-2016 14:36:58,Trip Completed
5682,City,41,15-07-2016 07:16:19,15-07-2016 08:24:55,Trip Completed
6343,City,41,15-07-2016 18:44:07,15-07-2016 19:21:59,Trip Completed
6726,Airport,41,15-07-2016 23:22:28,16-07-2016 00:12:03,Trip Completed
238,City,42,11/7/2016 6:27,11/7/2016 7:15,Trip Completed
2624,City,42,12/7/2016 22:16,12/7/2016 23:17,Trip Completed
2787,City,42,13-07-2016 04:54:46,13-07-2016 05:29:11,Trip Completed
3992,City,42,13-07-2016 23:24:52,14-07-2016 00:04:39,Trip Completed
4974,City,42,14-07-2016 18:44:58,14-07-2016 19:16:18,Trip Completed
5478,Airport,42,15-07-2016 04:43:40,15-07-2016 05:44:45,Trip Completed
5641,City,42,15-07-2016 06:46:40,15-07-2016 07:16:35,Trip Completed
128,City,43,11/7/2016 5:12,11/7/2016 5:48,Trip Completed
627,City,43,11/7/2016 12:12,11/7/2016 13:10,Trip Completed
1766,Airport,43,12/7/2016 8:45,12/7/2016 9:52,Trip Completed
2089,City,43,12/7/2016 15:49,12/7/2016 16:32,Trip Completed
3565,City,43,13-07-2016 18:13:10,13-07-2016 18:50:29,Trip Completed
3954,Airport,43,13-07-2016 22:43:45,14-07-2016 00:03:31,Trip Completed
4204,City,43,14-07-2016 05:36:10,14-07-2016 06:23:14,Trip Completed
4651,City,43,14-07-2016 11:54:26,14-07-2016 12:47:18,Trip Completed
5814,City,43,15-07-2016 08:43:57,15-07-2016 09:55:23,Trip Completed
6062,City,43,15-07-2016 13:48:40,15-07-2016 14:51:36,Trip Completed
118,Airport,44,11/7/2016 5:11,11/7/2016 5:52,Trip Completed
339,Airport,44,11/7/2016 7:49,11/7/2016 8:45,Trip Completed
766,City,44,11/7/2016 16:23,11/7/2016 17:27,Trip Completed
1133,Airport,44,11/7/2016 20:27,11/7/2016 21:31,Trip Completed
2458,City,44,12/7/2016 20:33,12/7/2016 21:33,Trip Completed
3060,Airport,44,13-07-2016 07:56:53,13-07-2016 09:12:13,Trip Completed
3653,City,44,13-07-2016 19:18:27,13-07-2016 19:51:00,Trip Completed
4321,City,44,14-07-2016 06:56:17,14-07-2016 07:47:58,Trip Completed
5672,Airport,44,15-07-2016 07:07:07,15-07-2016 07:59:21,Trip Completed
1698,City,45,12/7/2016 7:56,12/7/2016 8:56,Trip Completed
2098,City,45,12/7/2016 16:12,12/7/2016 16:42,Trip Completed
2733,City,45,13-07-2016 02:37:50,13-07-2016 03:45:00,Trip Completed
2917,Airport,45,13-07-2016 06:21:57,13-07-2016 06:53:54,Trip Completed
3151,Airport,45,13-07-2016 09:00:37,13-07-2016 09:38:31,Trip Completed
3358,City,45,13-07-2016 13:30:22,13-07-2016 14:38:35,Trip Completed
5435,City,45,15-07-2016 02:52:10,15-07-2016 03:43:43,Trip Completed
5717,Airport,45,15-07-2016 07:41:01,15-07-2016 08:24:01,Trip Completed
635,Airport,46,11/7/2016 12:25,11/7/2016 13:29,Trip Completed
1275,Airport,46,11/7/2016 22:05,11/7/2016 23:02,Trip Completed
1562,Airport,46,12/7/2016 6:16,12/7/2016 7:15,Trip Completed
2908,Airport,46,13-07-2016 06:14:46,13-07-2016 07:17:20,Trip Completed
3414,City,46,13-07-2016 15:28:23,13-07-2016 16:44:23,Trip Completed
3638,Airport,46,13-07-2016 19:09:50,13-07-2016 19:58:45,Trip Completed
5132,Airport,46,14-07-2016 20:11:42,14-07-2016 20:40:50,Trip Completed
5422,City,46,15-07-2016 02:09:09,15-07-2016 03:09:26,Trip Completed
5724,City,46,15-07-2016 07:40:09,15-07-2016 08:48:45,Trip Completed
6026,Airport,46,15-07-2016 12:50:41,15-07-2016 13:35:03,Trip Completed
6416,City,46,15-07-2016 19:42:15,15-07-2016 20:27:36,Trip Completed
995,Airport,47,11/7/2016 19:11,11/7/2016 19:33,Trip Completed
1771,City,47,12/7/2016 8:56,12/7/2016 9:27,Trip Completed
2729,Airport,47,13-07-2016 02:36:56,13-07-2016 03:03:11,Trip Completed
3416,City,47,13-07-2016 15:31:59,13-07-2016 16:06:48,Trip Completed
4286,City,47,14-07-2016 06:35:07,14-07-2016 07:35:54,Trip Completed
5012,Airport,47,14-07-2016 18:59:54,14-07-2016 20:05:50,Trip Completed
6761,Airport,47,15-07-2016 00:05:00,15-07-2016 00:47:06,Trip Completed
5638,City,47,15-07-2016 06:40:51,15-07-2016 07:18:48,Trip Completed
6191,Airport,47,15-07-2016 17:17:50,15-07-2016 18:16:35,Trip Completed
443,City,48,11/7/2016 9:05,11/7/2016 9:45,Trip Completed
1299,City,48,11/7/2016 22:22,11/7/2016 23:06,Trip Completed
1637,Airport,48,12/7/2016 7:09,12/7/2016 8:15,Trip Completed
2099,Airport,48,12/7/2016 16:03,12/7/2016 17:16,Trip Completed
2349,Airport,48,12/7/2016 19:22,12/7/2016 20:07,Trip Completed
3081,City,48,13-07-2016 08:10:39,13-07-2016 08:47:52,Trip Completed
3555,Airport,48,13-07-2016 18:08:02,13-07-2016 19:07:06,Trip Completed
3798,City,48,13-07-2016 20:55:06,13-07-2016 21:41:49,Trip Completed
3982,Airport,48,13-07-2016 23:16:52,14-07-2016 00:34:05,Trip Completed
4082,Airport,48,14-07-2016 02:37:56,14-07-2016 03:23:21,Trip Completed
4672,City,48,14-07-2016 12:36:18,14-07-2016 13:47:19,Trip Completed
4937,City,48,14-07-2016 18:22:21,14-07-2016 19:14:54,Trip Completed
5594,Airport,48,15-07-2016 06:05:47,15-07-2016 07:02:34,Trip Completed
540,City,49,11/7/2016 9:56,11/7/2016 10:52,Trip Completed
1533,City,49,12/7/2016 5:56,12/7/2016 6:32,Trip Completed
2359,City,49,12/7/2016 19:31,12/7/2016 20:28,Trip Completed
2603,City,49,12/7/2016 22:00,12/7/2016 22:51,Trip Completed
2965,Airport,49,13-07-2016 06:56:35,13-07-2016 07:25:58,Trip Completed
4002,City,49,13-07-2016 23:39:25,14-07-2016 00:50:46,Trip Completed
4364,Airport,49,14-07-2016 07:26:46,14-07-2016 08:07:07,Trip Completed
4614,Airport,49,14-07-2016 10:51:16,14-07-2016 11:28:51,Trip Completed
5235,Airport,49,14-07-2016 21:08:55,14-07-2016 22:00:26,Trip Completed
5979,Airport,49,15-07-2016 11:35:28,15-07-2016 12:11:05,Trip Completed
6145,Airport,49,15-07-2016 16:08:41,15-07-2016 17:20:36,Trip Completed
6363,Airport,49,15-07-2016 19:07:09,15-07-2016 19:46:41,Trip Completed
2481,City,50,12/7/2016 20:40,12/7/2016 21:37,Trip Completed
3328,Airport,50,13-07-2016 12:28:51,13-07-2016 13:10:08,Trip Completed
3908,Airport,50,13-07-2016 22:07:15,13-07-2016 23:15:39,Trip Completed
4416,City,50,14-07-2016 08:12:46,14-07-2016 09:08:19,Trip Completed
4966,Airport,50,14-07-2016 18:35:40,14-07-2016 19:19:51,Trip Completed
5243,City,50,14-07-2016 21:12:10,14-07-2016 22:15:12,Trip Completed
5697,City,50,15-07-2016 07:32:38,15-07-2016 08:12:26,Trip Completed
5864,Airport,50,15-07-2016 09:22:59,15-07-2016 10:18:31,Trip Completed
6530,Airport,50,15-07-2016 20:51:59,15-07-2016 21:30:57,Trip Completed
686,City,51,11/7/2016 13:44,11/7/2016 14:30,Trip Completed
777,Airport,51,11/7/2016 16:41,11/7/2016 17:32,Trip Completed
1455,Airport,51,12/7/2016 4:56,12/7/2016 5:27,Trip Completed
1906,Airport,51,12/7/2016 10:38,12/7/2016 11:22,Trip Completed
2432,Airport,51,12/7/2016 20:15,12/7/2016 20:59,Trip Completed
2977,Airport,51,13-07-2016 06:52:35,13-07-2016 07:47:34,Trip Completed
3964,City,51,13-07-2016 22:53:20,13-07-2016 23:34:07,Trip Completed
4182,Airport,51,14-07-2016 05:24:02,14-07-2016 06:24:49,Trip Completed
4679,City,51,14-07-2016 12:44:59,14-07-2016 13:39:06,Trip Completed
4997,City,51,14-07-2016 18:57:20,14-07-2016 19:41:29,Trip Completed
5600,City,51,15-07-2016 06:09:20,15-07-2016 07:12:45,Trip Completed
5910,Airport,51,15-07-2016 10:00:43,15-07-2016 10:52:49,Trip Completed
6597,Airport,51,15-07-2016 21:35:04,15-07-2016 22:21:17,Trip Completed
64,City,52,11/7/2016 4:16,11/7/2016 5:28,Trip Completed
687,Airport,52,11/7/2016 13:41,11/7/2016 14:25,Trip Completed
1625,City,52,12/7/2016 7:01,12/7/2016 7:49,Trip Completed
1958,Airport,52,12/7/2016 11:41,12/7/2016 12:35,Trip Completed
2160,Airport,52,12/7/2016 17:32,12/7/2016 18:07,Trip Completed
2517,Airport,52,12/7/2016 21:04,12/7/2016 22:20,Trip Completed
2894,City,52,13-07-2016 06:01:37,13-07-2016 07:13:57,Trip Completed
3739,Airport,52,13-07-2016 20:21:38,13-07-2016 21:06:29,Trip Completed
4737,City,52,14-07-2016 14:37:56,14-07-2016 15:47:44,Trip Completed
5064,Airport,52,14-07-2016 19:28:03,14-07-2016 20:34:00,Trip Completed
313,City,53,11/7/2016 7:26,11/7/2016 8:35,Trip Completed
2107,City,53,12/7/2016 16:18,12/7/2016 17:14,Trip Completed
2819,City,53,13-07-2016 05:12:03,13-07-2016 06:23:03,Trip Completed
2932,Airport,53,13-07-2016 06:28:49,13-07-2016 07:11:44,Trip Completed
3593,City,53,13-07-2016 18:34:17,13-07-2016 19:27:56,Trip Completed
4760,City,53,14-07-2016 15:19:28,14-07-2016 16:37:19,Trip Completed
6681,Airport,53,15-07-2016 22:32:05,15-07-2016 23:34:39,Trip Completed
234,City,54,11/7/2016 6:27,11/7/2016 7:23,Trip Completed
425,Airport,54,11/7/2016 8:48,11/7/2016 9:34,Trip Completed
1528,City,54,12/7/2016 5:58,12/7/2016 6:33,Trip Completed
1671,Airport,54,12/7/2016 7:41,12/7/2016 8:50,Trip Completed
2223,City,54,12/7/2016 18:07,12/7/2016 19:12,Trip Completed
3268,Airport,54,13-07-2016 10:27:35,13-07-2016 11:31:51,Trip Completed
3530,Airport,54,13-07-2016 17:53:27,13-07-2016 18:43:17,Trip Completed
4765,Airport,54,14-07-2016 15:36:30,14-07-2016 16:41:07,Trip Completed
531,City,55,11/7/2016 10:01,11/7/2016 10:36,Trip Completed
1721,City,55,12/7/2016 8:10,12/7/2016 8:47,Trip Completed
2665,Airport,55,12/7/2016 23:30,13-07-2016 00:37:17,Trip Completed
2951,City,55,13-07-2016 06:40:10,13-07-2016 07:41:17,Trip Completed
3786,Airport,55,13-07-2016 20:47:32,13-07-2016 21:35:51,Trip Completed
4049,City,55,14-07-2016 01:03:12,14-07-2016 02:26:06,Trip Completed
4079,Airport,55,14-07-2016 02:31:51,14-07-2016 03:33:26,Trip Completed
4233,Airport,55,14-07-2016 05:51:41,14-07-2016 06:58:26,Trip Completed
4884,Airport,55,14-07-2016 17:53:38,14-07-2016 19:06:04,Trip Completed
6350,City,55,15-07-2016 18:57:26,15-07-2016 20:08:25,Trip Completed
1914,Airport,56,12/7/2016 10:42,12/7/2016 11:52,Trip Completed
3205,City,56,13-07-2016 09:38:10,13-07-2016 10:49:37,Trip Completed
3448,City,56,13-07-2016 16:40:59,13-07-2016 17:35:37,Trip Completed
4628,City,56,14-07-2016 11:13:24,14-07-2016 12:05:37,Trip Completed
5418,City,56,15-07-2016 02:03:39,15-07-2016 03:13:00,Trip Completed
5654,City,56,15-07-2016 06:56:12,15-07-2016 08:09:48,Trip Completed
614,City,57,11/7/2016 11:49,11/7/2016 12:52,Trip Completed
1340,City,57,11/7/2016 23:22,11/7/2016 23:55,Trip Completed
1576,City,57,12/7/2016 6:27,12/7/2016 7:41,Trip Completed
1974,Airport,57,12/7/2016 12:19,12/7/2016 13:07,Trip Completed
2597,City,57,12/7/2016 21:52,12/7/2016 22:54,Trip Completed
4690,City,57,14-07-2016 13:04:08,14-07-2016 13:45:06,Trip Completed
6267,Airport,57,15-07-2016 18:10:03,15-07-2016 18:45:25,Trip Completed
660,Airport,58,11/7/2016 12:55,11/7/2016 13:44,Trip Completed
943,Airport,58,11/7/2016 18:34,11/7/2016 19:25,Trip Completed
1445,Airport,58,12/7/2016 4:45,12/7/2016 6:02,Trip Completed
3070,City,58,13-07-2016 07:53:05,13-07-2016 08:53:21,Trip Completed
3440,City,58,13-07-2016 16:26:57,13-07-2016 17:04:40,Trip Completed
4503,City,58,14-07-2016 09:05:45,14-07-2016 09:56:16,Trip Completed
4771,Airport,58,14-07-2016 15:57:43,14-07-2016 16:25:11,Trip Completed
4797,City,58,14-07-2016 16:55:26,14-07-2016 17:51:22,Trip Completed
4898,Airport,58,14-07-2016 18:02:53,14-07-2016 19:08:17,Trip Completed
172,Airport,59,11/7/2016 5:41,11/7/2016 6:19,Trip Completed
518,City,59,11/7/2016 9:46,11/7/2016 10:42,Trip Completed
843,Airport,59,11/7/2016 17:38,11/7/2016 18:31,Trip Completed
1070,City,59,11/7/2016 19:58,11/7/2016 20:58,Trip Completed
2078,Airport,59,12/7/2016 15:36,12/7/2016 16:22,Trip Completed
5382,City,59,14-07-2016 00:08:01,14-07-2016 00:42:31,Trip Completed
4119,City,59,14-07-2016 04:22:12,14-07-2016 05:42:08,Trip Completed
4623,City,59,14-07-2016 11:00:10,14-07-2016 11:37:46,Trip Completed
620,City,60,11/7/2016 12:04,11/7/2016 13:17,Trip Completed
1286,Airport,60,11/7/2016 22:18,11/7/2016 22:59,Trip Completed
2482,City,60,12/7/2016 20:45,12/7/2016 21:42,Trip Completed
3672,Airport,60,13-07-2016 19:28:50,13-07-2016 20:34:16,Trip Completed
3959,City,60,13-07-2016 22:51:04,13-07-2016 23:25:59,Trip Completed
4659,City,60,14-07-2016 12:10:38,14-07-2016 13:10:26,Trip Completed
5060,Airport,60,14-07-2016 19:26:16,14-07-2016 20:02:05,Trip Completed
5942,City,60,15-07-2016 10:29:33,15-07-2016 11:23:49,Trip Completed
1349,Airport,61,11/7/2016 23:41,12/7/2016 0:22,Trip Completed
2192,Airport,61,12/7/2016 17:44,12/7/2016 18:39,Trip Completed
2323,City,61,12/7/2016 19:06,12/7/2016 20:17,Trip Completed
2717,City,61,13-07-2016 02:00:13,13-07-2016 02:55:01,Trip Completed
3338,Airport,61,13-07-2016 12:36:47,13-07-2016 13:16:34,Trip Completed
4475,City,61,14-07-2016 08:44:24,14-07-2016 09:25:43,Trip Completed
4786,City,61,14-07-2016 16:40:36,14-07-2016 17:13:53,Trip Completed
5017,City,61,14-07-2016 19:09:05,14-07-2016 20:01:24,Trip Completed
5580,City,61,15-07-2016 05:51:48,15-07-2016 07:08:30,Trip Completed
6066,Airport,61,15-07-2016 13:54:34,15-07-2016 14:44:05,Trip Completed
418,City,62,11/7/2016 8:42,11/7/2016 9:24,Trip Completed
608,Airport,62,11/7/2016 11:57,11/7/2016 12:48,Trip Completed
1842,City,62,12/7/2016 9:40,12/7/2016 10:18,Trip Completed
4004,City,62,13-07-2016 23:40:41,14-07-2016 00:21:38,Trip Completed
5791,City,62,15-07-2016 08:35:12,15-07-2016 09:19:35,Trip Completed
6548,Airport,62,15-07-2016 20:56:32,15-07-2016 21:45:32,Trip Completed
121,Airport,63,11/7/2016 5:13,11/7/2016 6:08,Trip Completed
571,Airport,63,11/7/2016 10:44,11/7/2016 11:44,Trip Completed
2444,Airport,63,12/7/2016 20:23,12/7/2016 21:35,Trip Completed
2815,City,63,13-07-2016 05:13:32,13-07-2016 05:42:58,Trip Completed
3510,Airport,63,13-07-2016 17:42:32,13-07-2016 18:32:16,Trip Completed
5013,City,63,14-07-2016 19:01:56,14-07-2016 19:37:00,Trip Completed
5457,City,63,15-07-2016 03:56:41,15-07-2016 04:54:26,Trip Completed
5940,City,63,15-07-2016 10:18:26,15-07-2016 11:12:53,Trip Completed
6197,City,63,15-07-2016 17:24:24,15-07-2016 18:05:53,Trip Completed
6660,Airport,63,15-07-2016 22:15:00,15-07-2016 23:14:39,Trip Completed
584,Airport,64,11/7/2016 11:14,11/7/2016 12:25,Trip Completed
1741,Airport,64,12/7/2016 8:32,12/7/2016 9:08,Trip Completed
2031,City,64,12/7/2016 14:17,12/7/2016 14:51,Trip Completed
3158,Airport,64,13-07-2016 09:07:00,13-07-2016 10:00:18,Trip Completed
3955,Airport,64,13-07-2016 22:56:09,13-07-2016 23:50:55,Trip Completed
4384,City,64,14-07-2016 07:49:20,14-07-2016 08:54:46,Trip Completed
5224,City,64,14-07-2016 21:07:44,14-07-2016 22:19:37,Trip Completed
5394,Airport,64,15-07-2016 00:47:57,15-07-2016 01:42:51,Trip Completed
5511,Airport,64,15-07-2016 05:10:13,15-07-2016 06:09:36,Trip Completed
744,City,65,11/7/2016 15:41,11/7/2016 16:30,Trip Completed
1634,Airport,65,12/7/2016 7:13,12/7/2016 8:04,Trip Completed
1911,Airport,65,12/7/2016 10:43,12/7/2016 11:41,Trip Completed
2608,Airport,65,12/7/2016 21:59,12/7/2016 22:36,Trip Completed
3456,Airport,65,13-07-2016 16:59:22,13-07-2016 17:47:12,Trip Completed
3561,City,65,13-07-2016 18:14:34,13-07-2016 18:55:15,Trip Completed
5216,Airport,65,14-07-2016 20:56:47,14-07-2016 21:45:04,Trip Completed
5573,City,65,15-07-2016 05:48:54,15-07-2016 06:19:03,Trip Completed
5952,Airport,65,15-07-2016 10:42:35,15-07-2016 11:20:09,Trip Completed
6093,Airport,65,15-07-2016 14:34:33,15-07-2016 15:30:31,Trip Completed
6749,Airport,65,15-07-2016 23:48:42,16-07-2016 00:36:53,Trip Completed
250,Airport,66,11/7/2016 6:29,11/7/2016 7:34,Trip Completed
781,City,66,11/7/2016 16:40,11/7/2016 17:41,Trip Completed
1681,Airport,66,12/7/2016 7:53,12/7/2016 8:44,Trip Completed
3924,Airport,66,13-07-2016 22:21:56,13-07-2016 23:04:13,Trip Completed
5271,City,66,14-07-2016 21:33:30,14-07-2016 22:21:00,Trip Completed
5899,Airport,66,15-07-2016 09:55:05,15-07-2016 10:23:11,Trip Completed
6273,City,66,15-07-2016 18:09:45,15-07-2016 19:22:05,Trip Completed
630,Airport,67,11/7/2016 12:16,11/7/2016 13:10,Trip Completed
679,City,67,11/7/2016 13:22,11/7/2016 14:17,Trip Completed
782,Airport,67,11/7/2016 16:46,11/7/2016 17:27,Trip Completed
1329,Airport,67,11/7/2016 23:10,11/7/2016 23:45,Trip Completed
1712,Airport,67,12/7/2016 8:14,12/7/2016 9:06,Trip Completed
2033,City,67,12/7/2016 14:17,12/7/2016 14:59,Trip Completed
3094,Airport,67,13-07-2016 08:21:01,13-07-2016 08:53:34,Trip Completed
4709,Airport,67,14-07-2016 13:21:10,14-07-2016 14:22:19,Trip Completed
4948,Airport,67,14-07-2016 18:28:34,14-07-2016 19:39:52,Trip Completed
5597,City,67,15-07-2016 06:04:49,15-07-2016 07:00:21,Trip Completed
6747,City,67,15-07-2016 23:47:37,16-07-2016 00:58:57,Trip Completed
1480,Airport,68,12/7/2016 5:15,12/7/2016 6:06,Trip Completed
2013,City,68,12/7/2016 13:35,12/7/2016 14:29,Trip Completed
2867,Airport,68,13-07-2016 05:45:19,13-07-2016 06:28:32,Trip Completed
3377,Airport,68,13-07-2016 14:17:32,13-07-2016 15:01:27,Trip Completed
4108,City,68,14-07-2016 03:56:10,14-07-2016 04:38:59,Trip Completed
4368,City,68,14-07-2016 07:38:59,14-07-2016 08:11:28,Trip Completed
4787,City,68,14-07-2016 16:41:13,14-07-2016 17:15:13,Trip Completed
93,City,69,11/7/2016 4:53,11/7/2016 5:30,Trip Completed
402,Airport,69,11/7/2016 8:31,11/7/2016 9:02,Trip Completed
582,City,69,11/7/2016 10:56,11/7/2016 11:59,Trip Completed
733,City,69,11/7/2016 15:25,11/7/2016 16:30,Trip Completed
951,Airport,69,11/7/2016 18:38,11/7/2016 19:10,Trip Completed
1889,City,69,12/7/2016 10:14,12/7/2016 11:18,Trip Completed
2046,Airport,69,12/7/2016 14:40,12/7/2016 15:22,Trip Completed
2664,Airport,69,12/7/2016 23:26,13-07-2016 00:01:12,Trip Completed
2936,City,69,13-07-2016 06:28:33,13-07-2016 07:42:26,Trip Completed
3740,Airport,69,13-07-2016 20:22:06,13-07-2016 20:55:56,Trip Completed
4482,Airport,69,14-07-2016 08:53:30,14-07-2016 09:52:26,Trip Completed
4718,City,69,14-07-2016 13:41:23,14-07-2016 14:20:34,Trip Completed
4908,Airport,69,14-07-2016 18:05:13,14-07-2016 18:34:08,Trip Completed
6278,Airport,69,15-07-2016 18:13:31,15-07-2016 18:55:37,Trip Completed
514,City,70,11/7/2016 9:45,11/7/2016 10:56,Trip Completed
703,City,70,11/7/2016 14:11,11/7/2016 14:44,Trip Completed
947,City,70,11/7/2016 18:37,11/7/2016 19:04,Trip Completed
2252,City,70,12/7/2016 18:26,12/7/2016 19:00,Trip Completed
2896,City,70,13-07-2016 05:59:51,13-07-2016 07:13:25,Trip Completed
3583,Airport,70,13-07-2016 18:31:39,13-07-2016 19:25:25,Trip Completed
4263,Airport,70,14-07-2016 06:10:32,14-07-2016 07:25:59,Trip Completed
4398,City,70,14-07-2016 08:03:25,14-07-2016 09:01:47,Trip Completed
5029,City,70,14-07-2016 19:16:39,14-07-2016 19:49:02,Trip Completed
5554,Airport,70,15-07-2016 05:37:40,15-07-2016 06:10:15,Trip Completed
